filename,county,latitude,longitude,well,filetime,casgem_id,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting,comments,month,day,year
Merced_06.21.1983-12.31.1983.csv,Merced,36.2686,-120.9946,W001,2013-09-18 13:29:54,362686N1209946W001,,11/9/1983,00:00,,,9.000,0.000,9.000,94.210,93.210,85.210,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,9,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9049,-120.7454,W001,2013-09-18 13:29:54,369049N1207454W001,,10/5/1983,00:00,0 - Measurement Discontinued,,NULL,NULL,NULL,166.680,164.680,NULL,NULL,,,Bureau of Reclamation,Voluntary,10,5,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9299,-120.686,W001,2013-09-18 13:29:54,369299N1206860W001,,11/8/1983,00:00,,,14.300,0.000,14.300,139.900,138.400,125.600,12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9549,-120.8371,W001,2013-09-18 13:29:54,369549N1208371W001,,11/8/1983,00:00,,,41.000,0.000,41.000,193.760,193.160,152.760,40.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9566,-120.8643,W001,2013-09-18 13:29:54,369566N1208643W001,,11/8/1983,00:00,,9 - Acoustical sounder,99.000,0.000,99.000,251.650,249.650,152.650,97.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9666,-120.8104,W001,2013-09-18 13:29:54,369666N1208104W001,,11/8/1983,00:00,,,8.000,0.000,8.000,141.620,140.620,133.620,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9677,-120.7282,W001,2013-09-18 13:29:54,369677N1207282W001,,11/8/1983,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,113.400,112.400,NULL,NULL,,,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9677,-120.7282,W002,2013-09-18 13:29:54,369677N1207282W002,,11/8/1983,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,112.400,112.400,NULL,NULL,,,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9696,-120.8527,W001,2013-09-18 13:29:54,369696N1208527W001,,11/8/1983,00:00,,9 - Acoustical sounder,64.100,0.000,64.100,215.610,215.610,151.510,64.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9757,-120.6685,W001,2013-09-18 13:29:54,369757N1206685W001,,11/8/1983,00:00,,,6.000,0.000,6.000,114.330,113.330,108.330,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
Merced_06.21.1983-12.31.1983.csv,Merced,36.9827,-120.6813,W001,2013-09-18 13:29:54,369827N1206813W001,,11/8/1983,00:00,,,3.900,0.000,3.900,113.730,113.330,109.830,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,8,1983
